Plug Flow Rate (m^3 s^-1),Slip Flow Rate (m^3 s^-1)
4.832911776430117e-09,5.08698102838811e-11
4.832911776430117e-09,2.0347924113552433e-11
4.832911776430117e-09,2.032437807182738e-10
4.832911776430117e-09,1.727572136105327e-10
4.832911776430117e-09,1.4227064650279164e-10
4.832911776430117e-09,1.1178407939505057e-10
4.832911776430117e-09,8.129751228730952e-11
4.832911776430117e-09,5.081094517956845e-11
4.832911776430117e-09,2.0324378071827377e-11
4.832911776430117e-09,2.030084566139678e-10
4.832911776430117e-09,1.7255718812187263e-10
4.832911776430117e-09,1.4210591962977747e-10
4.832911776430117e-09,1.1165465113768229e-10
4.832911776430117e-09,8.120338264558712e-11
4.832911776430117e-09,5.075211415349196e-11
4.832911776430117e-09,2.0300845661396777e-11
4.832911776430117e-09,2.0277326882260642e-10
4.832911776430117e-09,1.7235727849921545e-10
4.832911776430117e-09,1.4194128817582447e-10
4.832911776430117e-09,1.1152529785243353e-10
4.832911776430117e-09,8.110930752904257e-11
4.832911776430117e-09,5.0693317205651605e-11
4.832911776430117e-09,2.0277326882260638e-11
4.832911776430117e-09,2.0253821734418957e-10
4.832911776430117e-09,1.7215748474256115e-10
4.832911776430117e-09,1.4177675214093272e-10
4.832911776430117e-09,1.1139601953930428e-10
4.832911776430117e-09,8.101528693767584e-11
4.832911776430117e-09,5.06345543360474e-11
4.832911776430117e-09,2.0253821734418957e-11
4.832911776430117e-09,2.0230330217871736e-10
4.832911776430117e-09,1.7195780685190975e-10
4.832911776430117e-09,1.4161231152510212e-10
4.832911776430117e-09,1.1126681619829453e-10
4.832911776430117e-09,8.092132087148694e-11
4.832911776430117e-09,5.057582554467934e-11
4.832911776430117e-09,2.0230330217871736e-11
4.832911776430117e-09,2.0206852332618964e-10
4.832911776430117e-09,1.7175824482726122e-10
4.832911776430117e-09,1.4144796632833276e-10
4.832911776430117e-09,1.1113768782940431e-10
4.832911776430117e-09,8.082740933047587e-11
4.832911776430117e-09,5.051713083154742e-11
4.832911776430117e-09,2.0206852332618962e-11
4.805851508001055e-09,2.0347924113552437e-10
4.805851508001055e-09,1.729573549651957e-10
4.805851508001055e-09,1.4243546879486703e-10
4.805851508001055e-09,1.1191358262453841e-10
4.805851508001055e-09,8.139169645420973e-11
4.805851508001055e-09,5.08698102838811e-11
4.805851508001055e-09,2.0347924113552433e-11
4.805851508001055e-09,2.032437807182738e-10
4.805851508001055e-09,1.727572136105327e-10
4.805851508001055e-09,1.4227064650279164e-10
4.805851508001055e-09,1.1178407939505057e-10
4.805851508001055e-09,8.129751228730952e-11
4.805851508001055e-09,5.081094517956845e-11
4.805851508001055e-09,2.0324378071827377e-11
4.805851508001055e-09,2.030084566139678e-10
4.805851508001055e-09,1.7255718812187263e-10
4.805851508001055e-09,1.4210591962977747e-10
4.805851508001055e-09,1.1165465113768229e-10
4.805851508001055e-09,8.120338264558712e-11
4.805851508001055e-09,5.075211415349196e-11
4.805851508001055e-09,2.0300845661396777e-11
4.805851508001055e-09,2.0277326882260642e-10
4.805851508001055e-09,1.7235727849921545e-10
4.805851508001055e-09,1.4194128817582447e-10
4.805851508001055e-09,1.1152529785243353e-10
4.805851508001055e-09,8.110930752904257e-11
4.805851508001055e-09,5.0693317205651605e-11
4.805851508001055e-09,2.0277326882260638e-11
4.805851508001055e-09,2.0253821734418957e-10
4.805851508001055e-09,1.7215748474256115e-10
4.805851508001055e-09,1.4177675214093272e-10
4.805851508001055e-09,1.1139601953930428e-10
4.805851508001055e-09,8.101528693767584e-11
4.805851508001055e-09,5.06345543360474e-11
4.805851508001055e-09,2.0253821734418957e-11
4.805851508001055e-09,2.0230330217871736e-10
4.805851508001055e-09,1.7195780685190975e-10
4.805851508001055e-09,1.4161231152510212e-10
4.805851508001055e-09,1.1126681619829453e-10
4.805851508001055e-09,8.092132087148694e-11
4.805851508001055e-09,5.057582554467934e-11
4.805851508001055e-09,2.0230330217871736e-11
4.805851508001055e-09,2.0206852332618964e-10
4.805851508001055e-09,1.7175824482726122e-10
4.805851508001055e-09,1.4144796632833276e-10
4.805851508001055e-09,1.1113768782940431e-10
4.805851508001055e-09,8.082740933047587e-11
4.805851508001055e-09,5.051713083154742e-11
4.805851508001055e-09,2.0206852332618962e-11
4.777900623315035e-09,2.0347924113552437e-10
4.777900623315035e-09,1.729573549651957e-10
4.777900623315035e-09,1.4243546879486703e-10
4.777900623315035e-09,1.1191358262453841e-10
4.777900623315035e-09,8.139169645420973e-11
4.777900623315035e-09,5.08698102838811e-11
4.777900623315035e-09,2.0347924113552433e-11
4.777900623315035e-09,2.032437807182738e-10
4.777900623315035e-09,1.727572136105327e-10
4.777900623315035e-09,1.4227064650279164e-10
4.777900623315035e-09,1.1178407939505057e-10
4.777900623315035e-09,8.129751228730952e-11
4.777900623315035e-09,5.081094517956845e-11
4.777900623315035e-09,2.0324378071827377e-11
4.777900623315035e-09,2.030084566139678e-10
4.777900623315035e-09,1.7255718812187263e-10
4.777900623315035e-09,1.4210591962977747e-10
4.777900623315035e-09,1.1165465113768229e-10
4.777900623315035e-09,8.120338264558712e-11
4.777900623315035e-09,5.075211415349196e-11
4.777900623315035e-09,2.0300845661396777e-11
4.777900623315035e-09,2.0277326882260642e-10
4.777900623315035e-09,1.7235727849921545e-10
4.777900623315035e-09,1.4194128817582447e-10
4.777900623315035e-09,1.1152529785243353e-10
4.777900623315035e-09,8.110930752904257e-11
4.777900623315035e-09,5.0693317205651605e-11
4.777900623315035e-09,2.0277326882260638e-11
4.777900623315035e-09,2.0253821734418957e-10
4.777900623315035e-09,1.7215748474256115e-10
4.777900623315035e-09,1.4177675214093272e-10
4.777900623315035e-09,1.1139601953930428e-10
4.777900623315035e-09,8.101528693767584e-11
4.777900623315035e-09,5.06345543360474e-11
4.777900623315035e-09,2.0253821734418957e-11
4.777900623315035e-09,2.0230330217871736e-10
4.777900623315035e-09,1.7195780685190975e-10
4.777900623315035e-09,1.4161231152510212e-10
4.777900623315035e-09,1.1126681619829453e-10
4.777900623315035e-09,8.092132087148694e-11
4.777900623315035e-09,5.057582554467934e-11
4.777900623315035e-09,2.0230330217871736e-11
4.777900623315035e-09,2.0206852332618964e-10
4.777900623315035e-09,1.7175824482726122e-10
4.777900623315035e-09,1.4144796632833276e-10
4.777900623315035e-09,1.1113768782940431e-10
4.777900623315035e-09,8.082740933047587e-11
4.777900623315035e-09,5.051713083154742e-11
4.777900623315035e-09,2.0206852332618962e-11
4.749084796373171e-09,2.0347924113552437e-10
4.749084796373171e-09,1.729573549651957e-10
4.749084796373171e-09,1.4243546879486703e-10
4.749084796373171e-09,1.1191358262453841e-10
4.749084796373171e-09,8.139169645420973e-11
4.749084796373171e-09,5.08698102838811e-11
4.749084796373171e-09,2.0347924113552433e-11
4.749084796373171e-09,2.032437807182738e-10
4.749084796373171e-09,1.727572136105327e-10
4.749084796373171e-09,1.4227064650279164e-10
4.749084796373171e-09,1.1178407939505057e-10
4.749084796373171e-09,8.129751228730952e-11
4.749084796373171e-09,5.081094517956845e-11
4.749084796373171e-09,2.0324378071827377e-11
4.749084796373171e-09,2.030084566139678e-10
4.749084796373171e-09,1.7255718812187263e-10
4.749084796373171e-09,1.4210591962977747e-10
4.749084796373171e-09,1.1165465113768229e-10
4.749084796373171e-09,8.120338264558712e-11
4.749084796373171e-09,5.075211415349196e-11
4.749084796373171e-09,2.0300845661396777e-11
4.749084796373171e-09,2.0277326882260642e-10
4.749084796373171e-09,1.7235727849921545e-10
4.749084796373171e-09,1.4194128817582447e-10
4.749084796373171e-09,1.1152529785243353e-10
4.749084796373171e-09,8.110930752904257e-11
4.749084796373171e-09,5.0693317205651605e-11
4.749084796373171e-09,2.0277326882260638e-11
4.749084796373171e-09,2.0253821734418957e-10
4.749084796373171e-09,1.7215748474256115e-10
4.749084796373171e-09,1.4177675214093272e-10
4.749084796373171e-09,1.1139601953930428e-10
4.749084796373171e-09,8.101528693767584e-11
4.749084796373171e-09,5.06345543360474e-11
4.749084796373171e-09,2.0253821734418957e-11
4.749084796373171e-09,2.0230330217871736e-10
4.749084796373171e-09,1.7195780685190975e-10
4.749084796373171e-09,1.4161231152510212e-10
4.749084796373171e-09,1.1126681619829453e-10
4.749084796373171e-09,8.092132087148694e-11
4.749084796373171e-09,5.057582554467934e-11
4.749084796373171e-09,2.0230330217871736e-11
4.749084796373171e-09,2.0206852332618964e-10
4.749084796373171e-09,1.7175824482726122e-10
4.749084796373171e-09,1.4144796632833276e-10
4.749084796373171e-09,1.1113768782940431e-10
4.749084796373171e-09,8.082740933047587e-11
4.749084796373171e-09,5.051713083154742e-11
4.749084796373171e-09,2.0206852332618962e-11
4.719429438578821e-09,2.0347924113552437e-10
4.719429438578821e-09,1.729573549651957e-10
4.719429438578821e-09,1.4243546879486703e-10
4.719429438578821e-09,1.1191358262453841e-10
4.719429438578821e-09,8.139169645420973e-11
4.719429438578821e-09,5.08698102838811e-11
4.719429438578821e-09,2.0347924113552433e-11
4.719429438578821e-09,2.032437807182738e-10
4.719429438578821e-09,1.727572136105327e-10
4.719429438578821e-09,1.4227064650279164e-10
4.719429438578821e-09,1.1178407939505057e-10
4.719429438578821e-09,8.129751228730952e-11
4.719429438578821e-09,5.081094517956845e-11
4.719429438578821e-09,2.0324378071827377e-11
4.719429438578821e-09,2.030084566139678e-10
4.719429438578821e-09,1.7255718812187263e-10
4.719429438578821e-09,1.4210591962977747e-10
4.719429438578821e-09,1.1165465113768229e-10
4.719429438578821e-09,8.120338264558712e-11
4.719429438578821e-09,5.075211415349196e-11
4.719429438578821e-09,2.0300845661396777e-11
4.719429438578821e-09,2.0277326882260642e-10
4.719429438578821e-09,1.7235727849921545e-10
4.719429438578821e-09,1.4194128817582447e-10
4.719429438578821e-09,1.1152529785243353e-10
4.719429438578821e-09,8.110930752904257e-11
4.719429438578821e-09,5.0693317205651605e-11
4.719429438578821e-09,2.0277326882260638e-11
4.719429438578821e-09,2.0253821734418957e-10
4.719429438578821e-09,1.7215748474256115e-10
4.719429438578821e-09,1.4177675214093272e-10
4.719429438578821e-09,1.1139601953930428e-10
4.719429438578821e-09,8.101528693767584e-11
4.719429438578821e-09,5.06345543360474e-11
4.719429438578821e-09,2.0253821734418957e-11
4.719429438578821e-09,2.0230330217871736e-10
4.719429438578821e-09,1.7195780685190975e-10
4.719429438578821e-09,1.4161231152510212e-10
4.719429438578821e-09,1.1126681619829453e-10
4.719429438578821e-09,8.092132087148694e-11
4.719429438578821e-09,5.057582554467934e-11
4.719429438578821e-09,2.0230330217871736e-11
4.719429438578821e-09,2.0206852332618964e-10
4.719429438578821e-09,1.7175824482726122e-10
4.719429438578821e-09,1.4144796632833276e-10
4.719429438578821e-09,1.1113768782940431e-10
4.719429438578821e-09,8.082740933047587e-11
4.719429438578821e-09,5.051713083154742e-11
4.719429438578821e-09,2.0206852332618962e-11
4.688959699390771e-09,2.0347924113552437e-10
4.688959699390771e-09,1.729573549651957e-10
4.688959699390771e-09,1.4243546879486703e-10
4.688959699390771e-09,1.1191358262453841e-10
4.688959699390771e-09,8.139169645420973e-11
4.688959699390771e-09,5.08698102838811e-11
4.688959699390771e-09,2.0347924113552433e-11
4.688959699390771e-09,2.032437807182738e-10
4.688959699390771e-09,1.727572136105327e-10
4.688959699390771e-09,1.4227064650279164e-10
4.688959699390771e-09,1.1178407939505057e-10
4.688959699390771e-09,8.129751228730952e-11
4.688959699390771e-09,5.081094517956845e-11
4.688959699390771e-09,2.0324378071827377e-11
4.688959699390771e-09,2.030084566139678e-10
4.688959699390771e-09,1.7255718812187263e-10
4.688959699390771e-09,1.4210591962977747e-10
4.688959699390771e-09,1.1165465113768229e-10
4.688959699390771e-09,8.120338264558712e-11
4.688959699390771e-09,5.075211415349196e-11
4.688959699390771e-09,2.0300845661396777e-11
4.688959699390771e-09,2.0277326882260642e-10
4.688959699390771e-09,1.7235727849921545e-10
4.688959699390771e-09,1.4194128817582447e-10
4.688959699390771e-09,1.1152529785243353e-10
4.688959699390771e-09,8.110930752904257e-11
4.688959699390771e-09,5.0693317205651605e-11
4.688959699390771e-09,2.0277326882260638e-11
4.688959699390771e-09,2.0253821734418957e-10
4.688959699390771e-09,1.7215748474256115e-10
4.688959699390771e-09,1.4177675214093272e-10
4.688959699390771e-09,1.1139601953930428e-10
4.688959699390771e-09,8.101528693767584e-11
4.688959699390771e-09,5.06345543360474e-11
4.688959699390771e-09,2.0253821734418957e-11
4.688959699390771e-09,2.0230330217871736e-10
4.688959699390771e-09,1.7195780685190975e-10
4.688959699390771e-09,1.4161231152510212e-10
4.688959699390771e-09,1.1126681619829453e-10
4.688959699390771e-09,8.092132087148694e-11
4.688959699390771e-09,5.057582554467934e-11
4.688959699390771e-09,2.0230330217871736e-11
4.688959699390771e-09,2.0206852332618964e-10
4.688959699390771e-09,1.7175824482726122e-10
4.688959699390771e-09,1.4144796632833276e-10
4.688959699390771e-09,1.1113768782940431e-10
4.688959699390771e-09,8.082740933047587e-11
4.688959699390771e-09,5.051713083154742e-11
4.688959699390771e-09,2.0206852332618962e-11
1.3250395571986392e-08,3.974817307754388e-10
1.3250395571986392e-08,3.37859471159123e-10
1.3250395571986392e-08,2.7823721154280723e-10
1.3250395571986392e-08,2.1861495192649138e-10
1.3250395571986392e-08,1.5899269231017555e-10
1.3250395571986392e-08,9.937043269385972e-11
1.3250395571986392e-08,3.974817307754388e-11
1.3250395571986392e-08,3.971137741760572e-10
1.3250395571986392e-08,3.3754670804964854e-10
1.3250395571986392e-08,2.7797964192324e-10
1.3250395571986392e-08,2.1841257579683143e-10
1.3250395571986392e-08,1.5884550967042287e-10
1.3250395571986392e-08,9.927844354401431e-11
1.3250395571986392e-08,3.971137741760571e-11
1.3250395571986392e-08,3.967459879678561e-10
1.3250395571986392e-08,3.372340897726777e-10
1.3250395571986392e-08,2.777221915774993e-10
1.3250395571986392e-08,2.182102933823209e-10
1.3250395571986392e-08,1.5869839518714247e-10
1.3250395571986392e-08,9.918649699196404e-11
1.3250395571986392e-08,3.967459879678562e-11
1.3250395571986392e-08,3.9637837215083586e-10
1.3250395571986392e-08,3.369216163282105e-10
1.3250395571986392e-08,2.774648605055851e-10
1.3250395571986392e-08,2.1800810468295976e-10
1.3250395571986392e-08,1.5855134886033436e-10
1.3250395571986392e-08,9.909459303770899e-11
1.3250395571986392e-08,3.963783721508359e-11
1.3250395571986392e-08,3.960109267249964e-10
1.3250395571986392e-08,3.366092877162469e-10
1.3250395571986392e-08,2.7720764870749746e-10
1.3250395571986392e-08,2.17806009698748e-10
1.3250395571986392e-08,1.5840437068999854e-10
1.3250395571986392e-08,9.90027316812491e-11
1.3250395571986392e-08,3.960109267249962e-11
1.3250395571986392e-08,3.9564365169033755e-10
1.3250395571986392e-08,3.3629710393678686e-10
1.3250395571986392e-08,2.7695055618323627e-10
1.3250395571986392e-08,2.1760400842968568e-10
1.3250395571986392e-08,1.5825746067613504e-10
1.3250395571986392e-08,9.89109129225844e-11
1.3250395571986392e-08,3.956436516903375e-11
1.3250395571986392e-08,3.952765470468595e-10
1.3250395571986392e-08,3.359850649898305e-10
1.3250395571986392e-08,2.766935829328016e-10
1.3250395571986392e-08,2.1740210087577268e-10
1.3250395571986392e-08,1.581106188187438e-10
1.3250395571986392e-08,9.881913676171487e-11
1.3250395571986392e-08,3.952765470468594e-11
1.3193875137085927e-08,3.974817307754388e-10
1.3193875137085927e-08,3.37859471159123e-10
1.3193875137085927e-08,2.7823721154280723e-10
1.3193875137085927e-08,2.1861495192649138e-10
1.3193875137085927e-08,1.5899269231017555e-10
1.3193875137085927e-08,9.937043269385972e-11
1.3193875137085927e-08,3.974817307754388e-11
1.3193875137085927e-08,3.971137741760572e-10
1.3193875137085927e-08,3.3754670804964854e-10
1.3193875137085927e-08,2.7797964192324e-10
1.3193875137085927e-08,2.1841257579683143e-10
1.3193875137085927e-08,1.5884550967042287e-10
1.3193875137085927e-08,9.927844354401431e-11
1.3193875137085927e-08,3.971137741760571e-11
1.3193875137085927e-08,3.967459879678561e-10
1.3193875137085927e-08,3.372340897726777e-10
1.3193875137085927e-08,2.777221915774993e-10
1.3193875137085927e-08,2.182102933823209e-10
1.3193875137085927e-08,1.5869839518714247e-10
1.3193875137085927e-08,9.918649699196404e-11
1.3193875137085927e-08,3.967459879678562e-11
1.3193875137085927e-08,3.9637837215083586e-10
1.3193875137085927e-08,3.369216163282105e-10
1.3193875137085927e-08,2.774648605055851e-10
1.3193875137085927e-08,2.1800810468295976e-10
1.3193875137085927e-08,1.5855134886033436e-10
1.3193875137085927e-08,9.909459303770899e-11
1.3193875137085927e-08,3.963783721508359e-11
1.3193875137085927e-08,3.960109267249964e-10
1.3193875137085927e-08,3.366092877162469e-10
1.3193875137085927e-08,2.7720764870749746e-10
1.3193875137085927e-08,2.17806009698748e-10
1.3193875137085927e-08,1.5840437068999854e-10
1.3193875137085927e-08,9.90027316812491e-11
1.3193875137085927e-08,3.960109267249962e-11
1.3193875137085927e-08,3.9564365169033755e-10
1.3193875137085927e-08,3.3629710393678686e-10
1.3193875137085927e-08,2.7695055618323627e-10
1.3193875137085927e-08,2.1760400842968568e-10
1.3193875137085927e-08,1.5825746067613504e-10
1.3193875137085927e-08,9.89109129225844e-11
1.3193875137085927e-08,3.956436516903375e-11
1.3193875137085927e-08,3.952765470468595e-10
1.3193875137085927e-08,3.359850649898305e-10
1.3193875137085927e-08,2.766935829328016e-10
1.3193875137085927e-08,2.1740210087577268e-10
1.3193875137085927e-08,1.581106188187438e-10
1.3193875137085927e-08,9.881913676171487e-11
1.3193875137085927e-08,3.952765470468594e-11
1.3135741046425324e-08,3.974817307754388e-10
1.3135741046425324e-08,3.37859471159123e-10
1.3135741046425324e-08,2.7823721154280723e-10
1.3135741046425324e-08,2.1861495192649138e-10
1.3135741046425324e-08,1.5899269231017555e-10
1.3135741046425324e-08,9.937043269385972e-11
1.3135741046425324e-08,3.974817307754388e-11
1.3135741046425324e-08,3.971137741760572e-10
1.3135741046425324e-08,3.3754670804964854e-10
1.3135741046425324e-08,2.7797964192324e-10
1.3135741046425324e-08,2.1841257579683143e-10
